Date	Time (UTC)	TTF	Lat	Long	SAT´s	2D/3D	Alt	H-DOP	Temp	X	Y	
2014-06-12	16:00:00	45	44.8603067	 6.3099800	4	3D	  2888	1.8	 19	  9	  3
2014-06-12	12:00:00	44	44.8617250	 6.3105917	6	3D	  3016	1.5	 24	  0	  2
2014-06-12	07:00:00	45	44.8611517	 6.3100967	8	3D	  2964	1.1	 11	  9	  6
2014-06-11	22:00:00	45	44.8605450	 6.3091067	8	3D	  2860	1.4	 11	  4	  3
2014-06-11	16:00:00	45	44.8600767	 6.3100333	4	3D	  2909	1.8	 16	  4	  4
2014-06-11	12:00:00	45	44.8613433	 6.3099633	6	3D	  2989	1.5	 19	 16	 16
2014-06-11	07:00:00	44	44.8608983	 6.3089050	7	3D	  2901	1.2	 11	 10	  8
2014-06-10	22:00:00	44	44.8600933	 6.3092800	5	3D	  2807	3.4	 12	  2	  1
2014-06-10	16:00:00		GPS Time Out				     0	0.0	 18	  3	  3
2014-06-10	12:00:00	44	44.8596500	 6.3117933	7	3D	  2852	1.4	 29	  6	  1
2014-06-10	07:00:00	45	44.8582600	 6.3117800	6	3D	  2861	2.0	 14	  0	  0
2014-06-09	22:00:00	45	44.8587600	 6.3114700	6	3D	  2791	1.8	 12	  8	  3
2014-06-09	16:00:00		GPS Time Out				     0	0.0	 14	 19	 15
2014-06-09	12:00:00		GPS Time Out				     0	0.0	 22	  1	  1
2014-06-09	07:00:00	44	44.8560433	 6.3079517	8	3D	  2600	1.1	 18	  0	  0
2014-06-08	22:00:00	44	44.8557817	 6.3072867	7	3D	  2587	1.2	 16	  0	  0
2014-06-08	16:00:00	73	44.8552750	 6.3069783	4	3D	  2587	1.8	 22	  9	  8
2014-06-08	12:00:00	86	44.8662717	 6.3289900	3	2D		2.0	 24	  0	  0
2014-06-08	07:00:00	45	44.8571233	 6.3101883	6	3D	  2657	1.4	 11	 13	 14
2014-06-07	22:00:00	45	44.8546317	 6.3050917	6	3D	  2357	1.4	 16	 13	  6
2014-06-07	16:00:00	45	44.8553183	 6.3063933	4	3D	  2538	1.8	 19	 13	  4
2014-06-07	12:00:00	77	44.8679300	 6.3076483	3	2D		2.8	 19	 23	 12
2014-06-07	07:00:00	45	44.8573167	 6.3108967	6	3D	  2747	1.4	 16	  0	  1
2014-06-06	22:00:00	45	44.8580633	 6.3107383	8	3D	  2720	2.4	 11	  8	  7
2014-06-06	16:00:00	92	44.8677483	 6.3066467	3	2D		2.9	 16	  6	  3
2014-06-06	12:00:00	86	44.8686367	 6.3100150	3	2D		21.8	 20	  3	  3
2014-06-06	07:00:00	44	44.8548233	 6.3070100	8	3D	  2464	1.1	 11	  2	  0
2014-06-05	22:00:00	44	44.8552233	 6.3059817	9	3D	  2518	1.0	 16	  0	  2
2014-06-05	16:00:00	46	44.8547933	 6.3069900	4	3D	  2488	1.8	 13	 13	  7
2014-06-05	12:00:00	77	44.8656867	 6.3063700	3	2D		19.4	 18	  0	  4
2014-06-05	07:00:00	44	44.8555483	 6.3070700	7	3D	  2568	1.2	 11	 23	 24
2014-06-04	22:00:00	45	44.8551783	 6.3077200	6	3D	  2506	1.4	  3	 13	 12
2014-06-04	16:00:00		GPS Time Out				     0	0.0	  6	  1	 10
2014-06-04	12:00:00	78	44.8645517	 6.3068317	3	2D		16.9	  4	 28	 21
2014-06-04	07:00:00	45	44.8562250	 6.3079083	7	3D	  2602	1.1	 11	  0	  0
2014-06-03	22:00:00	45	44.8561267	 6.3080367	6	3D	  2587	2.3	 16	  2	  5
2014-06-03	16:00:00	45	44.8557350	 6.3096333	5	3D	  2541	1.6	  6	 19	 11
2014-06-03	12:00:00	45	44.8565650	 6.3101100	6	3D	  2618	1.6	 15	  0	  0
2014-06-03	07:00:00	45	44.8566600	 6.3102033	6	3D	  2601	1.5	 13	 14	 10
2014-06-02	22:00:00	45	44.8555667	 6.3084133	7	3D	  2508	1.3	  7	  9	  0
2014-06-02	16:00:00	45	44.8565483	 6.3100867	5	3D	  2622	1.6	 17	  1	  0
2014-06-02	12:00:00	45	44.8565450	 6.3100600	6	3D	  2623	1.6	 16	  0	  2
2014-06-02	07:00:00	44	44.8565817	 6.3101750	6	3D	  2612	1.5	 12	 12	  9
2014-06-01	22:00:00	44	44.8562300	 6.3088800	7	3D	  2545	1.3	  6	 20	 15
2014-06-01	16:00:00	62	44.8566567	 6.3100650	5	3D	  2603	1.5	 15	  4	 10
2014-06-01	12:00:00	45	44.8566067	 6.3101517	6	3D	  2616	1.6	 14	  0	  0
2014-06-01	07:00:00	44	44.8560950	 6.3087217	6	3D	  2535	1.3	  7	 12	  9
2014-05-31	22:00:00	46	44.8562750	 6.3089350	7	3D	  2559	1.3	  8	 20	  7
2014-05-31	16:00:00	44	44.8561250	 6.3088717	5	3D	  2586	1.5	  8	  0	  0
2014-05-31	12:00:00	105	44.8552583	 6.3131133	6	3D	  3040	1.6	 15	  0	  0
2014-05-31	07:00:00	46	44.8591267	 6.3122833	7	3D	  2929	1.2	 11	  0	  0
2014-05-30	22:00:00	45	44.8536850	 6.3026383	6	3D	  2223	1.8	  9	  1	  2
2014-05-30	16:00:00	45	44.8544683	 6.2997117	5	3D	  2201	1.5	 11	 24	 10
2014-05-30	12:00:00	45	44.8594650	 6.2941500	5	3D	  2279	1.4	 13	  0	  0
2014-05-30	07:00:00	44	44.8642633	 6.2941117	7	3D	  2505	1.3	 17	  0	  0
2014-05-29	22:00:00	44	44.8574300	 6.2929417	4	3D	  2214	2.5	 12	  0	  0
2014-05-29	16:00:00	44	44.8592233	 6.2938650	6	3D	  2318	1.3	  8	 30	 23
2014-05-29	12:00:00	44	44.8612817	 6.2947000	4	3D	  2375	2.2	 19	  7	  2
2014-05-29	07:00:00	44	44.8592017	 6.2941300	6	3D	  2293	1.5	 11	  7	  4
2014-05-28	22:00:00		GPS Time Out				     0	0.0	 14	  1	  0
2014-05-28	16:00:00	63	44.8605500	 6.2941083	5	3D	  2200	1.6	  8	 13	  9
2014-05-28	12:00:00	45	44.8593483	 6.2943233	5	3D	  2296	1.4	 16	 11	  8
2014-05-28	07:00:00	45	44.8593750	 6.2936983	5	3D	  2293	1.6	 11	  4	  5
2014-05-27	22:00:00		GPS Time Out				     0	0.0	 13	  2	  0
2014-05-27	16:00:00	44	44.8577367	 6.2932183	5	3D	  2203	1.4	 10	 10	  4
2014-05-27	12:00:00	45	44.8559983	 6.2914900	5	3D	  2181	1.4	 16	 12	 12
2014-05-27	07:00:00	45	44.8532667	 6.2911000	6	3D	  2039	1.5	  5	 18	 11
2014-05-26	22:00:00		GPS Time Out				     0	0.0	 12	  7	  0
2014-05-26	16:00:00		GPS Time Out				     0	0.0	 11	  0	  0
2014-05-26	12:00:00	44	44.8598783	 6.2941667	5	3D	  2328	1.4	  8	 22	  9
2014-05-26	07:00:00	45	44.8602717	 6.2942783	7	3D	  2348	1.3	  6	 13	  5
2014-05-25	22:00:00		GPS Time Out				     0	0.0	 12	  0	  0
2014-05-25	16:00:00		GPS Time Out				     0	0.0	 10	 35	 22
2014-05-25	12:00:00	44	44.8589983	 6.2943300	5	3D	  2298	1.4	  9	  5	  4
2014-05-25	07:00:00	45	44.8711417	 6.2966083	8	3D	  2999	1.2	  8	  3	  2
2014-05-24	22:00:00	45	44.8550933	 6.2924050	5	3D	  2094	2.0	  8	 19	 22
2014-05-24	16:00:00	75	44.8612683	 6.2840883	5	3D	  2674	1.5	 19	  0	  0
